sensor_id,timestamp,latitude,longitude,temperature,humidity,pressure,air_quality,noise_level,original_temperature,original_humidity,original_pressure,original_air_quality,original_noise_level,was_missing_originally_temperature,imputation_method_temperature,imputed_value_temperature,confidence_temperature,was_missing_originally_humidity,imputation_method_humidity,imputed_value_humidity,confidence_humidity,was_missing_originally_pressure,imputation_method_pressure,imputed_value_pressure,confidence_pressure,was_missing_originally_air_quality,imputation_method_air_quality,imputed_value_air_quality,confidence_air_quality,was_missing_originally_noise_level,imputation_method_noise_level,imputed_value_noise_level,confidence_noise_level,normalized_temperature,normalized_humidity,normalized_pressure,normalized_air_quality,normalized_noise_level,temperature_previous_value,temperature_temporal_difference,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_median,temperature_rolling_min,temperature_rolling_max,temperature_local_variance,temperature_local_gradient,humidity_previous_value,humidity_temporal_difference,humidity_rolling_mean,humidity_rolling_std,humidity_rolling_median,humidity_rolling_min,humidity_rolling_max,humidity_local_variance,humidity_local_gradient,pressure_previous_value,pressure_temporal_difference,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_median,pressure_rolling_min,pressure_rolling_max,pressure_local_variance,pressure_local_gradient,air_quality_previous_value,air_quality_temporal_difference,air_quality_rolling_mean,air_quality_rolling_std,air_quality_rolling_median,air_quality_rolling_min,air_quality_rolling_max,air_quality_local_variance,air_quality_local_gradient,noise_level_previous_value,noise_level_temporal_difference,noise_level_rolling_mean,noise_level_rolling_std,noise_level_rolling_median,noise_level_rolling_min,noise_level_rolling_max,noise_level_local_variance,noise_level_local_gradient,time_since_previous_observation,temperature_rate_of_change,humidity_rate_of_change,pressure_rate_of_change,air_quality_rate_of_change,noise_level_rate_of_change,neighbor_count,nearest_neighbor_distance,temperature_neighbor_mean,temperature_neighbor_median,temperature_neighbor_std,temperature_difference_from_neighbor_mean,temperature_difference_from_neighbor_median,temperature_spatial_variance,temperature_spatial_deviation,temperature_spatial_anomaly_score,humidity_neighbor_mean,humidity_neighbor_median,humidity_neighbor_std,humidity_difference_from_neighbor_mean,humidity_difference_from_neighbor_median,humidity_spatial_variance,humidity_spatial_deviation,humidity_spatial_anomaly_score,pressure_neighbor_mean,pressure_neighbor_median,pressure_neighbor_std,pressure_difference_from_neighbor_mean,pressure_difference_from_neighbor_median,pressure_spatial_variance,pressure_spatial_deviation,pressure_spatial_anomaly_score,air_quality_neighbor_mean,air_quality_neighbor_median,air_quality_neighbor_std,air_quality_difference_from_neighbor_mean,air_quality_difference_from_neighbor_median,air_quality_spatial_variance,air_quality_spatial_deviation,air_quality_spatial_anomaly_score,noise_level_neighbor_mean,noise_level_neighbor_median,noise_level_neighbor_std,noise_level_difference_from_neighbor_mean,noise_level_difference_from_neighbor_median,noise_level_spatial_variance,noise_level_spatial_deviation,noise_level_spatial_anomaly_score,temperature_statistical_anomaly_score,temperature_temporal_anomaly_score,temperature_final_anomaly_score,temperature_anomaly_type,humidity_statistical_anomaly_score,humidity_temporal_anomaly_score,humidity_final_anomaly_score,humidity_anomaly_type,pressure_statistical_anomaly_score,pressure_temporal_anomaly_score,pressure_final_anomaly_score,pressure_anomaly_type,air_quality_statistical_anomaly_score,air_quality_temporal_anomaly_score,air_quality_final_anomaly_score,air_quality_anomaly_type,noise_level_statistical_anomaly_score,noise_level_temporal_anomaly_score,noise_level_final_anomaly_score,noise_level_anomaly_type,temporal_anomaly_score,spatial_anomaly_score,statistical_anomaly_score,final_anomaly_score,anomaly_type,ma_temperature,ma_humidity,ma_pressure,ma_air_quality,ma_noise_level,gaussian_temperature,gaussian_humidity,gaussian_pressure,gaussian_air_quality,gaussian_noise_level,kalman_temperature,classical_temperature,kalman_humidity,classical_humidity,kalman_pressure,classical_pressure,kalman_air_quality,classical_air_quality,kalman_noise_level,classical_noise_level,quantum_output_temperature,quantum_correction_temperature,quantum_corrected_temperature,quantum_output,quantum_correction,quantum_corrected_value,fusion_weight_temperature,fused_temperature,fusion_weight,classical_value,fused_value,denoised_temperature,final_denoised_value,consistency_status,fallback_used,fallback_reason,processing_status
S006,2026-06-01 01:10:00,37.775073,-122.398209,21.465,83.36,1011.254,35.602,37.938,21.465,83.36,1011.254,35.602,37.938,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,8.07078846153845,-0.18699675891298972,-0.7134702641616137,-0.4737580716108046,-0.19097655545536676,15.898,5.567,17.268,2.367878269675196,16.194,15.898,21.465,5.606847500000001,4.196999999999999,82.964,0.3960000000000008,82.4956,0.7124481033731438,82.531,81.56,83.36,0.5075822999999898,0.8644000000000034,1011.195,0.05899999999996908,1011.1338,0.09598281096131764,1011.135,1011.011,1011.254,0.009212700000036038,0.12020000000006803,35.518,0.08399999999999608,35.4322,0.13487290313474595,35.433,35.261,35.602,0.018190699999994564,0.16979999999999507,37.936,0.0020000000000024443,37.927800000000005,0.01731184565550734,37.935,37.897,37.938,0.00029970000000010833,0.010199999999997544,600.0,0.5567,0.03960000000000008,0.005899999999996908,0.008399999999999607,0.00020000000000024442,2,81.50781504918614,15.3645,15.3645,0.2948635277547902,6.1,6.1,0.0869,6.1,1.0,83.962,83.962,0.4426488450227821,-0.602,-0.602,0.1959,-0.602,0.0852,1010.396,1010.396,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,35.602,35.602,0.2,0.0,0.0,0.04,0.0,0.023,37.737,37.737,0.2,0.201,0.201,0.04,0.201,0.061,0.9986429194310015,0.2513753109330149,0.7376420886843056,SPATIAL_INCONSISTENCY,0.033767424487639225,0.12674195049756168,0.0868815387960564,NORMAL,0.060074806208784595,0.05475890593512381,0.07034431862948948,NORMAL,0.05450340055225371,0.0775221258867322,0.04995859419841969,NORMAL,0.043422644577256954,0.024758892808019597,0.043921273627121095,NORMAL,0.2513753109330149,1.0,0.9986429194310015,0.7376420886843056,SPATIAL_INCONSISTENCY,17.268,82.496,1011.134,35.432,37.928,17.297,83.318,1011.208,35.601,37.942,18.583,18.583,83.437,83.437,1011.255,1011.255,35.601,35.601,37.933,37.933,0.6017,4.204,25.669,0.6017,4.204,25.669,0.7929,24.201,0.7929,18.583,24.201,18.583,18.583,SAFETY_FALLBACK_APPLIED,True,Spatial inconsistency: 24.20 deviates > 5.0 sigma from neighbor cluster mean,SUCCESS
S006,2026-06-01 01:20:00,37.775073,-122.398209,15.644,83.719,1011.311,35.6845,37.94,15.644,83.719,1011.311,,37.94,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,True,SHORT_TIME_INTERPOLATION,35.6845,0.95,False,NONE,,1.0,0.12288461538461502,-0.02600914152746921,-0.6700217544850944,-0.43459470396762556,-0.18935467388037805,21.465,-5.821,17.048399999999997,2.4772449010947626,16.041,15.644,21.465,6.1367423,-1.4043999999999972,83.36,0.35899999999999466,82.9274,0.6556357982904741,82.964,82.063,83.719,0.4298582999999873,0.7915999999999883,1011.254,0.05700000000001637,1011.1938,0.09376939799337039,1011.195,1011.074,1011.311,0.008792700000039094,0.11720000000002528,35.602,0.08250000000000313,35.5169,0.13345242598017193,35.518,35.347,35.6845,0.017809549999993266,0.1676000000000002,37.938,0.001999999999995339,37.929199999999994,0.01810248601712245,37.936,37.897,37.94,0.00032770000000011384,0.010800000000003251,600.0,-0.5821,0.03589999999999947,0.005700000000001637,0.008250000000000313,0.00019999999999953388,2,81.50781504918614,15.2425,15.2425,0.2948635277547902,0.402,0.402,0.0869,0.402,0.0853,84.3215,84.3215,0.4419417382415922,-0.603,-0.603,0.1953,-0.603,0.0854,1010.453,1010.453,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,35.685,35.685,0.2,-0.001,-0.001,0.04,-0.001,0.023,37.739000000000004,37.739000000000004,0.2,0.201,0.201,0.04,0.201,0.061,0.030927904805056566,0.052172360633544565,0.06011230242300474,NORMAL,0.027497665209760807,0.12576506438302812,0.08505218883650005,NORMAL,0.05721836472863426,0.05360589704984611,0.0692266551496047,NORMAL,0.051409158031838625,0.07635036532188869,0.048774917370620695,MISSING,0.043243930395701666,0.024867781998214312,0.043914706298300424,NORMAL,0.052172360633544565,0.0853,0.030927904805056566,0.06011230242300474,NORMAL,17.048,82.927,1011.194,35.517,37.929,16.871,83.677,1011.1,35.684,37.962,17.525,17.525,83.818,83.818,1011.314,1011.314,35.686,35.686,37.938,37.938,-0.3187,-2.226,13.418,-0.3187,-2.226,13.418,0.1636,16.853,0.1636,17.525,16.853,16.853,16.853,VALID,False,NONE,SUCCESS
S006,2026-06-01 01:30:00,37.775073,-122.398209,15.534,84.041,1011.367,35.767,37.943,15.534,84.041,1011.367,35.767,37.943,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.027307692307691686,0.11838643729743001,-0.6273354993643718,-0.3954313363244465,-0.18692185151788923,15.644,-0.10999999999999943,16.916400000000003,2.5506497799580403,15.898,15.534,21.465,6.5058143,-1.3824000000000023,83.719,0.32200000000000273,83.32300000000001,0.597882513542571,83.36,82.531,84.041,0.35746349999998267,0.7179999999999893,1011.311,0.05599999999992633,1011.2524000000001,0.0917158655851578,1011.254,1011.135,1011.367,0.008411800000034733,0.11459999999988213,35.6845,0.08250000000000313,35.6009,0.13194904319468165,35.602,35.433,35.767,0.01741054999999196,0.16610000000000014,37.94,0.0030000000000001137,37.9384,0.003209361307210606,37.938,37.935,37.943,1.0300000000220569e-05,0.004599999999996385,600.0,-0.010999999999999944,0.03220000000000027,0.0055999999999926334,0.008250000000000313,0.00030000000000001136,2,81.50781504918614,15.13525,15.13525,0.29097444045826315,0.399,0.399,0.0847,0.399,0.086,84.6435,84.6435,0.4419417382415922,-0.603,-0.603,0.1953,-0.603,0.0854,1010.509,1010.509,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,49.417500000000004,49.417500000000004,19.30472223317393,-13.651,-13.651,372.6723,-13.651,0.0459,37.742,37.742,0.2,0.201,0.201,0.04,0.201,0.061,0.027505338273196917,0.050353069314185914,0.0588999088282643,NORMAL,0.030942276825511074,0.12470142783551438,0.08554106894880781,NORMAL,0.054536662172298495,0.05262518497103739,0.06821298028293771,NORMAL,0.048481573005458224,0.07556077577528926,0.056926664772715796,NORMAL,0.042977175379234255,0.023764754683290056,0.04346195798396008,NORMAL,0.050353069314185914,0.086,0.027505338273196917,0.0588999088282643,NORMAL,16.916,83.323,1011.252,35.601,37.938,16.17,83.999,1010.728,35.766,38.009,16.634,16.634,84.154,84.154,1011.371,1011.371,35.769,35.769,37.942,37.942,0.1011,0.706,16.24,0.1011,0.706,16.24,0.1626,16.57,0.1626,16.634,16.57,16.57,16.57,VALID,False,NONE,SUCCESS
S006,2026-06-01 01:40:00,37.775073,-122.398209,15.435,84.325,1011.422,35.848,37.946,15.435,84.325,1011.422,35.848,37.946,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.1624807692307687,0.2457415440870943,-0.5854114987992729,-0.35698002991114686,-0.1844890291554004,15.534,-0.0990000000000002,16.7952,2.616201005274633,15.644,15.435,21.465,6.8445077,-1.3602000000000007,84.041,0.284000000000006,83.6818,0.5391907825621439,83.719,82.964,84.325,0.2907266999999772,0.6432000000000073,1011.367,0.055000000000063665,1011.3098,0.0896587976722743,1011.311,1011.195,1011.422,0.00803870000003782,0.11220000000002983,35.767,0.08099999999999596,35.68390000000001,0.1304465407743341,35.6845,35.518,35.848,0.01701629999999001,0.1640999999999906,37.943,0.0030000000000001137,37.9406,0.003974921382901024,37.94,37.936,37.946,1.5800000000243784e-05,0.00539999999999452,600.0,-0.00990000000000002,0.028400000000000602,0.005500000000006366,0.008099999999999597,0.00030000000000001136,2,81.50781504918614,15.0335,15.0335,0.2948635277547914,0.402,0.402,0.0869,0.402,0.0853,84.9275,84.9275,0.4419417382415922,-0.602,-0.602,0.1953,-0.602,0.0854,1010.5640000000001,1010.5640000000001,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,35.848,35.848,0.2,0.0,0.0,0.04,0.0,0.023,37.7455,37.7455,0.2,0.2,0.2,0.04,0.2,0.0609,0.03246362892802926,0.04879374790689483,0.05931371899942051,NORMAL,0.036382781073700986,0.12339651388469254,0.08644447512806763,NORMAL,0.052018468920642484,0.05173497370467738,0.0672718580267977,NORMAL,0.04576164357165155,0.07451965351900222,0.046722289624563665,NORMAL,0.04271199241127861,0.023904353101324678,0.04340452168828329,NORMAL,0.04879374790689483,0.0853,0.03246362892802926,0.05931371899942051,NORMAL,16.795,83.682,1011.31,35.684,37.941,15.653,84.282,1010.179,35.847,38.075,15.954,15.954,84.447,84.447,1011.426,1011.426,35.851,35.851,37.946,37.946,0.1091,0.762,16.197,0.1091,0.762,16.197,0.1624,15.993,0.1624,15.954,15.993,15.993,15.993,VALID,False,NONE,SUCCESS
S006,2026-06-01 01:50:00,37.775073,-122.398209,15.348,84.571,1005.644,35.928,38.548,15.348,84.571,1005.644,35.928,38.548,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.2812692307692297,0.3560561788415173,-4.989718321796776,-0.31900343098443,0.30369732491734114,15.435,-0.08699999999999974,16.685200000000002,2.674273303161066,15.534,15.348,21.465,7.151737699999998,-1.337200000000001,84.325,0.2459999999999951,84.00319999999999,0.4800668703420061,84.041,83.36,84.571,0.23046419999996853,0.5678000000000054,1011.422,-5.77800000000002,1010.1995999999999,2.5474273885627947,1011.311,1005.644,1011.422,6.48938629999986,-4.555599999999913,35.848,0.0799999999999983,35.7659,0.12894494949391305,35.767,35.602,35.928,0.016626799999987788,0.16209999999999525,37.946,0.6020000000000039,38.063,0.2711401851441437,37.943,37.938,38.548,0.07351700000000051,0.48499999999999943,600.0,-0.008699999999999975,0.02459999999999951,-0.577800000000002,0.00799999999999983,0.060200000000000385,2,81.50781504918614,14.9465,14.9465,0.2948635277547902,0.402,0.402,0.0869,0.402,0.0853,85.1735,85.1735,0.4419417382415922,-0.603,-0.603,0.1953,-0.603,0.0854,1010.617,1010.617,0.6024549775709211,-4.973,-4.973,0.363,-4.973,0.9901,35.928,35.928,0.2,0.0,0.0,0.04,0.0,0.023,37.7505,37.7505,0.2,0.797,0.797,0.04,0.797,0.5706,0.03752538124970166,0.047427478426369914,0.060100962761654886,NORMAL,0.041829578351400214,0.12175955635503989,0.08723323931211402,NORMAL,0.9123829732115678,0.25587327693773343,0.7136913902310986,SPATIAL_INCONSISTENCY,0.04321830421246577,0.07349173605121394,0.04572668367104132,NORMAL,0.057716309931412454,0.25599571302102114,0.3322675770402105,GAUSSIAN_NOISE,0.047427478426369914,0.0853,0.03752538124970166,0.060100962761654886,NORMAL,16.685,84.003,1010.2,35.766,38.063,15.404,84.528,1009.927,35.927,38.112,15.479,15.479,84.698,84.698,1008.644,1008.644,35.931,35.931,38.24,38.24,0.1073,0.75,16.098,0.1073,0.75,16.098,0.1626,15.58,0.1626,15.479,15.58,15.58,15.58,VALID,False,NONE,SUCCESS
S006,2026-06-01 02:00:00,37.775073,-122.398209,15.272,84.779,1011.527,36.007,37.958,15.272,84.779,1011.527,36.007,37.958,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.38503846153846105,0.44933034156070534,-0.5053747704477989,-0.2815015395442961,-0.17475773970544511,15.348,-0.07600000000000051,15.4466,0.14743405305426036,15.435,15.272,15.644,0.021736800000006457,-0.17459999999999987,84.571,0.2079999999999984,84.28699999999999,0.4205068370430623,84.325,83.719,84.779,0.17682599999996054,0.49200000000000443,1005.644,5.883000000000038,1010.2542,2.578413795340048,1011.367,1005.644,1011.527,6.64821769999987,1.2728000000000748,35.928,0.07900000000000063,35.8469,0.12744430155948608,35.848,35.6845,36.007,0.016242049999985225,0.1600999999999999,38.548,-0.5900000000000034,38.067,0.2689739764363844,37.946,37.94,38.548,0.07234700000000066,-0.10900000000000176,600.0,-0.007600000000000051,0.02079999999999984,0.5883000000000038,0.007900000000000063,-0.059000000000000344,2,81.50781504918614,14.8705,14.8705,0.2948635277547902,0.402,0.402,0.0869,0.402,0.0853,85.3715,85.3715,0.45608387386532034,-0.593,-0.593,0.208,-0.593,0.0805,1010.6690000000001,1010.6690000000001,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,36.007,36.007,0.2,0.0,0.0,0.04,0.0,0.023,37.757,37.757,0.2,0.201,0.201,0.04,0.201,0.061,0.042560693679960446,0.08013604730385229,0.07280778997633842,NORMAL,0.04703567890799903,0.11973152223354047,0.08586495250873892,NORMAL,0.04751335623853449,0.0469965305998519,0.06448712476958178,NORMAL,0.04083956545406478,0.07247688718920482,0.04477680187973788,NORMAL,0.04166681431767492,0.041402321830182644,0.04930751621998265,NORMAL,0.08013604730385229,0.0853,0.042560693679960446,0.07280778997633842,NORMAL,15.447,84.287,1010.254,35.847,38.067,15.288,84.735,1010.303,36.006,38.087,15.177,15.177,84.907,84.907,1009.594,1009.594,36.011,36.011,38.154,38.154,0.1001,0.699,15.971,0.1001,0.699,15.971,0.1768,15.317,0.1768,15.177,15.317,15.317,15.317,VALID,False,NONE,SUCCESS
S006,2026-06-01 02:10:00,37.775073,-122.398209,15.207,84.947,1011.577,36.085,37.966,15.207,84.947,1011.577,36.085,37.966,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.4737884615384602,0.5246671652954376,-0.46726204266142407,-0.24447435559074499,-0.16827021340547302,15.272,-0.0649999999999995,15.359200000000001,0.12960979901229275,15.348,15.207,15.534,0.01679870000000692,-0.15220000000000056,84.779,0.16800000000000637,84.5326,0.36009831990715735,84.571,84.041,84.947,0.12967079999995743,0.41440000000000055,1011.527,0.049999999999954525,1010.3074,2.6082414190407732,1011.422,1005.644,1011.577,6.802923299999827,1.2695999999999685,36.007,0.07800000000000296,35.927,0.12570401743772006,35.928,35.767,36.085,0.015801499999982628,0.15800000000000125,37.958,0.008000000000002672,38.072199999999995,0.2661413158455494,37.958,37.943,38.548,0.07083120000000048,-0.10619999999999408,600.0,-0.00649999999999995,0.016800000000000637,0.0049999999999954525,0.007800000000000295,0.0008000000000002672,2,81.50781504918614,14.805499999999999,14.805499999999999,0.2948635277547902,0.402,0.402,0.0869,0.402,0.0853,85.5495,85.5495,0.4419417382415922,-0.602,-0.602,0.1953,-0.602,0.0854,1010.719,1010.719,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,36.085,36.085,0.2,0.0,0.0,0.04,0.0,0.023,37.7655,37.7655,0.2,0.2,0.2,0.04,0.2,0.0609,0.04737368745863179,0.06859337421717765,0.06997110284067012,NORMAL,0.051684660549713685,0.11672614169139857,0.08793531472941793,NORMAL,0.045500664870145535,0.04653700266035164,0.06382311714865946,NORMAL,0.03861423285411684,0.07142521255759585,0.043852382608687755,NORMAL,0.04098366679632142,0.041034347082950666,0.048967938178113096,NORMAL,0.06859337421717765,0.0853,0.04737368745863179,0.06997110284067012,NORMAL,15.359,84.533,1010.307,35.927,38.072,15.203,84.904,1010.998,36.085,38.035,15.005,15.005,85.076,85.076,1010.417,1010.417,36.089,36.089,38.082,38.082,0.0907,0.634,15.841,0.0907,0.634,15.841,0.1728,15.149,0.1728,15.005,15.149,15.149,15.149,VALID,False,NONE,SUCCESS
S006,2026-06-01 02:20:00,37.775073,-122.398209,15.154,85.077,1011.626,36.164,37.979,15.154,85.077,1011.626,36.164,,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,True,SHORT_TIME_INTERPOLATION,37.979,0.95,-0.5461538461538459,0.5829635169949285,-0.4299115694307593,-0.20697246415061102,-0.15772798316802336,15.207,-0.053000000000000824,15.283199999999999,0.11165437743325343,15.272,15.154,15.435,0.012466700000007413,-0.1291999999999991,84.947,0.12999999999999545,84.73979999999999,0.2994681953062043,84.779,84.325,85.077,0.08968119999995491,0.33720000000000994,1011.577,0.04899999999997817,1010.3592000000001,2.6369599352284148,1011.527,1005.644,1011.626,6.953557699999846,1.2667999999998756,36.085,0.07900000000000063,36.0064,0.12475295587672719,36.007,35.848,36.164,0.015563299999980641,0.15760000000000218,37.966,0.012999999999998124,38.0794,0.26223043301646026,37.966,37.946,38.548,0.06876480000000025,-0.10040000000000049,600.0,-0.005300000000000082,0.012999999999999545,0.0048999999999978176,0.007900000000000063,0.0012999999999998124,2,81.50781504918614,14.752500000000001,14.752500000000001,0.2948635277547902,0.401,0.401,0.0869,0.401,0.0853,85.6795,85.6795,0.4419417382415922,-0.603,-0.603,0.1953,-0.603,0.0854,1010.7674999999999,1010.7674999999999,0.6017478707897513,0.859,0.859,0.3621,0.859,0.0906,36.164,36.164,0.2,0.0,0.0,0.04,0.0,0.023,38.084,38.084,0.28708535316173744,-0.105,-0.105,0.0824,-0.105,0.0329,0.051676643500628096,0.05835957752922458,0.06746501301038563,NORMAL,0.05557689467287694,0.11294500625885334,0.08758497585881792,NORMAL,0.043607180867514694,0.046115324288223465,0.06328215871775689,NORMAL,0.03647924082406322,0.07122649724504519,0.043249084241781616,NORMAL,0.0398963677347333,0.04009064091660504,0.03716581625449509,MISSING,0.05835957752922458,0.0853,0.051676643500628096,0.06746501301038563,NORMAL,15.283,84.74,1010.359,36.006,38.079,15.084,85.034,1011.531,36.165,38.003,14.924,14.924,85.205,85.205,1011.049,1011.049,36.167,36.167,38.033,38.033,0.0815,0.57,15.724,0.0815,0.57,15.724,0.1692,15.059,0.1692,14.924,15.059,15.059,15.059,VALID,False,NONE,SUCCESS
S006,2026-06-01 02:30:00,37.775073,-122.398209,15.113,85.168,1012.224,36.243,37.992,15.113,85.168,1012.224,36.243,37.992,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.6021346153846155,0.6237709631845773,0.025916654894752252,-0.16947057271047708,-0.14718575293057373,15.154,-0.04100000000000037,15.218799999999998,0.09361463560794175,15.207,15.113,15.348,0.008763700000007717,-0.10579999999999856,85.077,0.09100000000000819,84.9084,0.23868975679730198,84.947,84.571,85.168,0.056972799999955165,0.25960000000000605,1011.626,0.59800000000007,1010.5196,2.7401425692835577,1011.577,1005.644,1012.224,7.508381299999897,1.7044000000000779,36.164,0.07900000000000063,36.0854,0.12443592728781241,36.085,35.928,36.243,0.015484299999977738,0.15760000000000218,37.979,0.012999999999998124,38.0886,0.2571377062976184,37.979,37.958,38.548,0.06611980000000026,-0.09660000000000224,600.0,-0.004100000000000037,0.00910000000000082,0.059800000000007,0.007900000000000063,0.0012999999999998124,2,81.50781504918614,16.444000000000003,16.444000000000003,2.7449885245661787,-1.331,-1.331,7.535,-1.331,0.037,85.7705,85.7705,0.4419417382415922,-0.602,-0.602,0.1953,-0.602,0.0854,1010.815,1010.815,0.6024549775709211,1.409,1.409,0.363,1.409,0.2004,36.243,36.243,0.2,0.0,0.0,0.04,0.0,0.023,37.791,37.791,0.2,0.201,0.201,0.04,0.201,0.061,0.055256221593686226,0.049430200978732845,0.04591462574097805,NORMAL,0.05846390172170263,0.10730271479136642,0.08633192560740391,NORMAL,0.027407951505122624,0.056413324076765345,0.10675665130314854,NORMAL,0.03445806216318458,0.07122649724504519,0.04274378957656196,NORMAL,0.03883674661580058,0.03967735432713066,0.047996260668445874,NORMAL,0.049430200978732845,0.037,0.055256221593686226,0.04591462574097805,NORMAL,15.219,84.908,1010.52,36.085,38.089,14.872,85.124,1011.773,36.245,38.002,14.899,14.899,85.295,85.295,1011.757,1011.757,36.245,36.245,38.005,38.005,0.0738,0.516,15.629,0.0738,0.516,15.629,0.1448,15.005,0.1448,14.899,15.005,15.005,15.005,VALID,False,NONE,SUCCESS
S006,2026-06-01 02:40:00,37.775073,-122.398209,15.084,85.221,1011.718,36.324,38.011,15.084,85.221,1011.718,36.324,38.011,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.6417307692307692,0.6475379373389848,-0.35978415030377753,-0.1310192662971774,-0.13177787796814067,15.113,-0.028999999999999915,15.166,0.07515650337800397,15.154,15.084,15.272,0.005648500000007923,-0.08200000000000074,85.168,0.05299999999999727,85.0384,0.17837544674073066,85.077,84.779,85.221,0.031817799999955244,0.18260000000000787,1012.224,-0.5060000000000855,1011.7343999999999,0.2826292624624056,1011.626,1011.527,1012.224,0.07987930000004335,-0.01639999999997599,36.243,0.08099999999999596,36.1646,0.12522899025375203,36.164,36.007,36.324,0.015682299999974322,0.159399999999998,37.992,0.019000000000005457,37.9812,0.021087911228932648,37.979,37.958,38.011,0.00044469999999934365,0.029800000000001603,600.0,-0.0028999999999999916,0.005299999999999727,-0.05060000000000855,0.008099999999999597,0.0019000000000005458,2,81.50781504918614,14.68525,14.68525,0.2909744404582644,0.399,0.399,0.0847,0.399,0.086,85.82300000000001,85.82300000000001,0.44264884502277213,-0.602,-0.602,0.1959,-0.602,0.0852,1010.8599999999999,1010.8599999999999,0.6024549775709211,0.858,0.858,0.363,0.858,0.0904,36.324,36.324,0.2,0.0,0.0,0.04,0.0,0.023,37.81,37.81,0.2,0.201,0.201,0.04,0.201,0.061,0.057927756170818426,0.04168640545402441,0.06347218095161315,NORMAL,0.06020958608803733,0.0846718064368183,0.07876752877489573,NORMAL,0.04025345924974871,0.02501466491483759,0.05497849753263033,NORMAL,0.032498013831463494,0.07212475242613473,0.04256816680701303,NORMAL,0.037336524876065716,0.028567557672446543,0.04373277640437272,NORMAL,0.04168640545402441,0.086,0.057927756170818426,0.06347218095161315,NORMAL,15.166,85.038,1011.734,36.165,37.981,14.601,85.167,1011.827,36.329,38.019,14.906,14.906,85.347,85.347,1011.95,1011.95,36.324,36.324,37.998,37.998,0.0681,0.476,15.56,0.0681,0.476,15.56,0.1636,15.013,0.1636,14.906,15.013,15.013,15.013,VALID,False,NONE,SUCCESS
