sensor_id,timestamp,latitude,longitude,temperature,humidity,pressure,air_quality,noise_level,original_temperature,original_humidity,original_pressure,original_air_quality,original_noise_level,was_missing_originally_temperature,imputation_method_temperature,imputed_value_temperature,confidence_temperature,was_missing_originally_humidity,imputation_method_humidity,imputed_value_humidity,confidence_humidity,was_missing_originally_pressure,imputation_method_pressure,imputed_value_pressure,confidence_pressure,was_missing_originally_air_quality,imputation_method_air_quality,imputed_value_air_quality,confidence_air_quality,was_missing_originally_noise_level,imputation_method_noise_level,imputed_value_noise_level,confidence_noise_level,normalized_temperature,normalized_humidity,normalized_pressure,normalized_air_quality,normalized_noise_level,temperature_previous_value,temperature_temporal_difference,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_median,temperature_rolling_min,temperature_rolling_max,temperature_local_variance,temperature_local_gradient,humidity_previous_value,humidity_temporal_difference,humidity_rolling_mean,humidity_rolling_std,humidity_rolling_median,humidity_rolling_min,humidity_rolling_max,humidity_local_variance,humidity_local_gradient,pressure_previous_value,pressure_temporal_difference,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_median,pressure_rolling_min,pressure_rolling_max,pressure_local_variance,pressure_local_gradient,air_quality_previous_value,air_quality_temporal_difference,air_quality_rolling_mean,air_quality_rolling_std,air_quality_rolling_median,air_quality_rolling_min,air_quality_rolling_max,air_quality_local_variance,air_quality_local_gradient,noise_level_previous_value,noise_level_temporal_difference,noise_level_rolling_mean,noise_level_rolling_std,noise_level_rolling_median,noise_level_rolling_min,noise_level_rolling_max,noise_level_local_variance,noise_level_local_gradient,time_since_previous_observation,temperature_rate_of_change,humidity_rate_of_change,pressure_rate_of_change,air_quality_rate_of_change,noise_level_rate_of_change,neighbor_count,nearest_neighbor_distance,temperature_neighbor_mean,temperature_neighbor_median,temperature_neighbor_std,temperature_difference_from_neighbor_mean,temperature_difference_from_neighbor_median,temperature_spatial_variance,temperature_spatial_deviation,temperature_spatial_anomaly_score,humidity_neighbor_mean,humidity_neighbor_median,humidity_neighbor_std,humidity_difference_from_neighbor_mean,humidity_difference_from_neighbor_median,humidity_spatial_variance,humidity_spatial_deviation,humidity_spatial_anomaly_score,pressure_neighbor_mean,pressure_neighbor_median,pressure_neighbor_std,pressure_difference_from_neighbor_mean,pressure_difference_from_neighbor_median,pressure_spatial_variance,pressure_spatial_deviation,pressure_spatial_anomaly_score,air_quality_neighbor_mean,air_quality_neighbor_median,air_quality_neighbor_std,air_quality_difference_from_neighbor_mean,air_quality_difference_from_neighbor_median,air_quality_spatial_variance,air_quality_spatial_deviation,air_quality_spatial_anomaly_score,noise_level_neighbor_mean,noise_level_neighbor_median,noise_level_neighbor_std,noise_level_difference_from_neighbor_mean,noise_level_difference_from_neighbor_median,noise_level_spatial_variance,noise_level_spatial_deviation,noise_level_spatial_anomaly_score,temperature_statistical_anomaly_score,temperature_temporal_anomaly_score,temperature_final_anomaly_score,temperature_anomaly_type,humidity_statistical_anomaly_score,humidity_temporal_anomaly_score,humidity_final_anomaly_score,humidity_anomaly_type,pressure_statistical_anomaly_score,pressure_temporal_anomaly_score,pressure_final_anomaly_score,pressure_anomaly_type,air_quality_statistical_anomaly_score,air_quality_temporal_anomaly_score,air_quality_final_anomaly_score,air_quality_anomaly_type,noise_level_statistical_anomaly_score,noise_level_temporal_anomaly_score,noise_level_final_anomaly_score,noise_level_anomaly_type,temporal_anomaly_score,spatial_anomaly_score,statistical_anomaly_score,final_anomaly_score,anomaly_type,ma_temperature,ma_humidity,ma_pressure,ma_air_quality,ma_noise_level,gaussian_temperature,gaussian_humidity,gaussian_pressure,gaussian_air_quality,gaussian_noise_level,kalman_temperature,classical_temperature,kalman_humidity,classical_humidity,kalman_pressure,classical_pressure,kalman_air_quality,classical_air_quality,kalman_noise_level,classical_noise_level,quantum_output,quantum_correction,quantum_corrected_value,quantum_corrected_temperature,fusion_weight_temperature,fused_temperature,fusion_weight,classical_value,fused_value,denoised_temperature,final_denoised_value,consistency_status,fallback_used,fallback_reason,processing_status
S001,2026-06-01 21:15:00,37.79406,-122.390632,22.188,65.107,1028.387,43.206,56.989,22.188,65.107,1028.387,43.206,56.989,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.07637097723704889,0.029571560891938055,6.465198924731159,-0.09286129594423317,-0.21929205303400032,22.339,-0.1509999999999998,22.4918,0.24080843008613786,22.491,22.188,22.797,0.05798870000055035,-0.3038000000000025,64.65,0.45699999999999363,64.1918,0.7238454254911378,64.192,63.276,65.107,0.5239522000044464,0.9151999999999987,1006.594,21.792999999999893,1010.9736,9.734406648584354,1006.629,1006.594,1028.387,94.75867280000328,17.41339999999991,43.848,-0.6419999999999959,44.5674,1.1073851181952887,44.529,43.206,46.006,1.2263018000003936,-1.3613999999999962,57.65,-0.6610000000000014,58.2644,0.9900355044130316,58.288,56.989,59.493,0.9801702999983658,-1.2754000000000048,300.0,-0.03019999999999996,0.09139999999999873,4.358599999999979,-0.12839999999999918,-0.13220000000000026,8,147.41164206338587,22.30775,22.2195,0.44082998018348496,-0.12,-0.032,0.1943,-0.12,0.0247,65.08275,65.06,0.43433224609738524,0.024,0.047,0.1886,0.024,0.0256,1008.30075,1008.5509999999999,0.7376367185623518,20.086,19.836,0.5441,20.086,1.0,26.616750000000003,43.346000000000004,49.839694434829184,16.589,-0.14,2483.9951,16.589,0.023,56.995875,57.005,0.2,-0.007,-0.016,0.04,-0.007,0.0249,0.029078457548900913,0.13498018911237963,0.0643926805765581,NORMAL,0.027532206446209236,0.1354668731991114,0.0645364572312413,NORMAL,0.9908803469482995,0.2560265930399896,0.7373293943010713,SPATIAL_INCONSISTENCY,0.0317204809843971,0.12943922642934885,0.062433849496371374,NORMAL,0.039491797724289956,0.1397166873682443,0.068733790009958,NORMAL,0.13498018911237963,0.0247,0.029078457548900913,0.0643926805765581,NORMAL,22.492,64.192,1010.974,44.567,58.264,22.188,63.16,1012.378,43.25,56.964,22.183,22.183,65.107,65.107,1017.176,1017.176,43.077,43.077,57.034,57.034,0.0,0.0,22.188,22.188,0.1706,22.184,0.1706,22.183,22.184,22.184,22.184,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:20:00,37.79406,-122.390632,22.037,65.564,1006.56,42.603,56.306,22.037,65.564,1006.56,42.603,56.306,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.09635714285714306,0.0507205488850767,-1.866612903225849,-0.12507957065906214,-0.25676427525622253,22.188,-0.1509999999999998,22.3398,0.23985975068891552,22.339,22.037,22.644,0.057532700000548706,-0.3028000000000013,65.107,0.45699999999999363,64.64939999999999,0.7233711357280196,64.65,63.734,65.564,0.5232658000044449,0.9146000000000072,1028.387,-21.826999999999998,1010.9562,9.744146637854103,1006.611,1006.56,1028.387,94.94839370000341,-4.396200000000022,43.206,-0.6030000000000015,43.88680000000001,1.0462340560316452,43.848,42.603,45.248,1.0946057000004277,-1.2838000000000065,56.989,-0.6829999999999998,57.626999999999995,1.026542741437627,57.65,56.306,58.902,1.0537899999982785,-1.320999999999998,300.0,-0.03019999999999996,0.09139999999999873,-4.365399999999999,-0.1206000000000003,-0.13659999999999997,8,147.41164206338587,22.053250000000002,22.0685,0.2895724681072332,-0.016,-0.032,0.0839,-0.016,0.0256,54.577312500000005,65.3615,29.576599438621717,10.987,0.202,874.7752,10.987,0.0231,1008.129,1008.0840000000001,0.6764470204151701,-1.569,-1.524,0.4576,-1.569,0.1868,50.646874999999994,42.666,22.835809775985613,-8.044,-0.063,521.4742,-8.044,0.023,55.310500000000005,56.2435,2.7937184130525003,0.995,0.062,7.8049,0.995,0.0235,0.02976408714502149,0.1351239812526856,0.06497441522469533,NORMAL,0.028220571478067644,0.13546679359584532,0.06370852062806277,NORMAL,0.23022048659846894,0.04422402914721746,0.14775353185114334,NORMAL,0.03371203698849072,0.1290484455337099,0.06279496518392114,NORMAL,0.042227302131625975,0.13946572945445895,0.06876983084196713,NORMAL,0.1351239812526856,0.0256,0.02976408714502149,0.06497441522469533,NORMAL,22.34,64.649,1010.956,43.887,57.627,22.038,60.187,1011.206,42.646,56.281,22.032,22.032,65.565,65.565,1013.804,1013.804,42.482,42.482,56.379,56.379,0.0,0.0,22.037,22.037,0.1711,22.033,0.1711,22.032,22.033,22.033,22.033,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:25:00,37.79406,-122.390632,21.887,66.02,1006.544,42.038,55.6,21.887,66.02,1006.544,42.038,55.6,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.1162109497645212,0.07182325900514545,-1.8727204301075553,-0.1552675063371359,-0.2954983731901738,22.037,-0.14999999999999858,22.188399999999998,0.23875259161011686,22.188,21.887,22.491,0.05700280000054724,-0.30139999999999745,65.564,0.45600000000000307,65.1066,0.7225806529408647,65.107,64.192,66.02,0.5221228000044463,0.9133999999999958,1006.56,-0.01599999999996271,1010.9392,9.753652890071676,1006.594,1006.544,1028.387,95.13374470000355,-4.395200000000045,42.603,-0.5650000000000048,43.2448,0.9852409350004041,43.206,42.038,44.529,0.9706997000004705,-1.2068000000000012,56.306,-0.705999999999996,56.96659999999999,1.0627350563513864,56.989,55.6,58.288,1.1294057999981846,-1.3665999999999912,300.0,-0.029999999999999714,0.09120000000000061,-0.003199999999992542,-0.11300000000000096,-0.1411999999999992,8,147.41164206338587,21.90325,21.9185,0.2895724681072327,-0.016,-0.032,0.0839,-0.016,0.0256,45.015249999999995,65.9725,59.406301863282394,21.005,0.047,3529.1087,21.005,0.023,1008.113,1008.068,0.6764470204151841,-1.569,-1.524,0.4576,-1.569,0.1868,42.0705,42.101,0.5791449362144664,-0.033,-0.063,0.3354,-0.033,0.0256,63.01675,55.782,18.133390745488594,-7.417,-0.182,328.8199,-7.417,0.0232,0.03046067914634952,0.13512227967295115,0.06514796767212028,NORMAL,0.028924073896728148,0.13541804418127323,0.06382733393762767,NORMAL,0.23161097746569795,0.044189662248460014,0.1480891261533855,NORMAL,0.03568723229037135,0.12867974022052497,0.06419971714977657,NORMAL,0.045244849139120365,0.1393008453063732,0.06934650814201071,NORMAL,0.13512227967295115,0.0256,0.03046067914634952,0.06514796767212028,NORMAL,22.188,65.107,1010.939,43.245,56.967,21.888,57.819,1008.93,42.08,55.578,21.883,21.883,66.021,66.021,1010.901,1010.901,41.921,41.921,55.687,55.687,0.0,0.0,21.887,21.887,0.1712,21.884,0.1712,21.883,21.884,21.884,21.884,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:30:00,37.79406,-122.390632,21.737,7.353,1006.529,41.511,54.874,21.737,7.353,1006.529,41.511,54.874,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.13606475667189982,-2.643160720411664,-1.878446236559163,-0.1834251029784537,-0.33532975435171597,21.887,-0.15000000000000213,22.037599999999998,0.23796176163523663,22.037,21.737,22.339,0.05662580000054518,-0.3005999999999993,66.02,-58.666999999999994,53.738800000000005,25.935477279202022,65.107,7.353,66.02,672.6489817000044,-46.3858,1006.544,-0.014999999999986358,1010.9228,9.762814435397384,1006.56,1006.529,1028.387,95.31254570000355,-4.393800000000056,42.038,-0.5269999999999939,42.641200000000005,0.9243953158689774,42.603,41.511,43.848,0.8545067000005064,-1.130200000000002,55.6,-0.7259999999999991,56.2838,1.0976589634299414,56.306,54.874,57.65,1.2048551999980934,-1.409799999999997,300.0,-0.030000000000000426,-11.7334,-0.0029999999999972713,-0.10539999999999879,-0.14519999999999983,8,147.41164206338587,21.753249999999998,21.7685,0.2895724681072332,-0.016,-0.032,0.0839,-0.016,0.0256,66.4495,66.4265,0.43438527994001946,-59.096,-59.074,0.1887,-59.096,1.0,1008.098,1008.053,0.6764470204151791,-1.569,-1.524,0.4576,-1.569,0.1868,41.802625,41.676,0.9358592594890689,-0.292,-0.165,0.8758,-0.292,0.0273,54.880875,54.885000000000005,0.2,-0.007,-0.011,0.04,-0.007,0.0243,0.03117305022917114,0.13526845470025878,0.06537722170238336,NORMAL,0.3952728595056418,0.2559286002644962,0.5883932249689842,SPATIAL_INCONSISTENCY,0.23291988138513967,0.044153799903058594,0.14840380031235542,NORMAL,0.037629704226448124,0.12830332087676083,0.06523358836347831,NORMAL,0.048561501078863645,0.13902097380500175,0.07051771610146652,NORMAL,0.13526845470025878,0.0256,0.03117305022917114,0.06537722170238336,NORMAL,22.038,53.739,1010.923,42.641,56.284,21.738,62.601,1007.315,41.552,54.854,21.734,21.734,37.74,37.74,1008.704,1008.704,41.395,41.395,54.965,54.965,0.0,0.0,21.737,21.737,0.1714,21.735,0.1714,21.734,21.735,21.735,21.735,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:35:00,37.79406,-122.390632,21.588,79.40849999999999,1006.514,41.02,54.13,21.588,,1006.514,41.02,54.13,False,NONE,,1.0,True,SHORT_TIME_INTERPOLATION,79.40849999999999,0.95,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.15578620486656194,0.6914145626072035,-1.8841720430107707,-0.20965922053231933,-0.3761486904180898,21.737,-0.14899999999999736,21.8874,0.23717145696846276,21.887,21.588,22.188,0.05625030000054338,-0.29939999999999856,7.353,72.0555,56.6905,28.226372752268475,65.564,7.353,79.40849999999999,796.7281187500042,22.71799999999999,1006.529,-0.014999999999986358,1010.9068,9.771743841300982,1006.544,1006.514,1028.387,95.48697770000366,-4.392799999999966,41.511,-0.49099999999999966,42.075599999999994,0.8646434525285781,42.038,41.02,43.206,0.7476083000005395,-1.0555999999999912,54.874,-0.7439999999999998,55.5798,1.1306737814232732,55.6,54.13,56.989,1.2784231999980038,-1.4497999999999962,300.0,-0.029799999999999473,14.4111,-0.0029999999999972713,-0.09819999999999993,-0.14879999999999996,8,147.41164206338587,21.610374999999998,21.619500000000002,0.2813624695756602,-0.022,-0.032,0.0792,-0.022,0.0257,66.99962500000001,66.87950000000001,0.6190603334317034,12.409,12.529,0.3832,12.409,1.0,1008.0830000000001,1008.038,0.6764470204151862,-1.569,-1.524,0.4576,-1.569,0.1868,41.0525,41.083,0.5791449362144652,-0.032,-0.063,0.3354,-0.032,0.0256,53.631,54.1275,1.8599572959767503,0.499,0.003,3.4594,0.499,0.023,0.031896622418349646,0.13511933503923004,0.06554592286831792,NORMAL,0.058993866805331745,0.07291676315981864,0.4402693338072695,MISSING,0.23423392742947222,0.044121297475575263,0.14872093597381938,NORMAL,0.039530614224036996,0.1280038207852221,0.06492399083083698,NORMAL,0.0521989778184649,0.1386397999722318,0.07077367444489735,NORMAL,0.13511933503923004,0.0257,0.031896622418349646,0.06554592286831792,NORMAL,21.887,56.69,1010.907,42.076,55.58,21.589,75.561,1006.68,41.06,54.114,21.585,21.585,53.358,53.358,1007.219,1007.219,40.905,40.905,54.217,54.217,0.0,0.0,21.588,21.588,0.1715,21.586,0.1715,21.585,21.586,21.586,21.586,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:40:00,37.79406,-122.390632,21.441,151.464,1006.5,40.564,53.372,21.441,151.464,1006.5,40.564,53.372,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.175242935635793,4.025989845626071,-1.88951612903228,-0.23402328897338412,-0.4177357247437773,21.588,-0.14700000000000202,21.738,0.2357498674454395,21.737,21.441,22.037,0.05557800000054229,-0.2970000000000006,79.40849999999999,72.05550000000001,73.96189999999999,51.49413805279203,66.02,7.353,151.464,2651.646253800004,77.50210000000001,1006.514,-0.014000000000010004,1006.5294,0.023723406085215587,1006.529,1006.5,1006.56,0.000562799996284044,-0.02940000000000964,41.02,-0.45600000000000307,41.5472,0.8064630803704332,41.511,40.564,42.603,0.6503827000005679,-0.9831999999999965,54.13,-0.7580000000000027,54.856399999999994,1.1603546009724417,54.874,53.372,56.306,1.3464227999979144,-1.4843999999999937,300.0,-0.029400000000000405,14.411100000000001,-0.002800000000002001,-0.09120000000000061,-0.15160000000000054,8,147.41164206338587,21.45725,21.4725,0.28957246810723236,-0.016,-0.032,0.0839,-0.016,0.0256,67.3534375,67.33025,0.4343860558716337,84.111,84.134,0.1887,84.111,1.0,1008.0,1008.024,0.7814360407060137,-1.5,-1.524,0.6106,-1.5,0.1447,40.5965,40.626999999999995,0.5791449362144651,-0.032,-0.063,0.3354,-0.032,0.0256,41.472,53.363,33.5828918349805,11.9,0.009,1127.8106,11.9,0.023,0.03262638485133179,0.13466980630629513,0.06553102842003625,NORMAL,0.7748262734428415,0.18356172702356294,0.6579531728189574,SPATIAL_INCONSISTENCY,0.23546500511918478,0.028484420957870706,0.12671579861505095,NORMAL,0.041378229122340966,0.127719565686704,0.06528640527093164,NORMAL,0.05616868411536486,0.13810682815077513,0.0715795608816125,NORMAL,0.13466980630629513,0.0256,0.03262638485133179,0.06553102842003625,NORMAL,21.738,73.962,1006.529,41.547,54.856,21.442,85.933,1006.523,40.603,53.359,21.438,21.438,100.584,100.584,1006.336,1006.336,40.45,40.45,53.451,53.451,0.0,0.0,21.441,21.441,0.1714,21.439,0.1714,21.438,21.439,21.439,21.439,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:45:00,37.79406,-122.390632,21.294,67.827,1006.486,40.143,52.602,21.294,67.827,1006.486,40.143,52.602,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.19469966640502356,0.15544737564322444,-1.894860215053789,-0.2565173083016477,-0.45998112900601923,21.441,-0.14699999999999847,21.5894,0.2343273351543533,21.588,21.294,21.887,0.054909300000540624,-0.2954000000000008,151.464,-83.637,74.4145,51.41175219490194,67.827,7.353,151.464,2643.168263750005,-6.587500000000006,1006.5,-0.014000000000010004,1006.5146000000001,0.022930329178951832,1006.514,1006.486,1006.544,0.0005257999962550898,-0.02860000000009677,40.564,-0.4209999999999994,41.0552,0.7497124115289795,41.02,40.143,42.038,0.5620687000005979,-0.9121999999999986,53.372,-0.7700000000000031,54.11560000000001,1.1856166328108895,54.13,52.602,55.6,1.4056867999978315,-1.513600000000011,300.0,-0.029399999999999694,-16.7274,-0.002800000000002001,-0.08419999999999987,-0.15400000000000064,8,147.41164206338587,21.31025,21.325499999999998,0.2895724681072327,-0.016,-0.031,0.0839,-0.016,0.0256,66.958875,67.78,2.5480879911640195,0.868,0.047,6.4928,0.868,0.0234,1008.1759999999999,1008.2080000000001,0.7484322662357863,-1.69,-1.722,0.5602,-1.69,0.1943,40.1755,40.206,0.5791449362144654,-0.032,-0.063,0.3354,-0.032,0.0256,52.378125,52.599500000000006,0.6716386012687815,0.224,0.002,0.4511,0.224,0.0231,0.03337226796107648,0.13481318626609318,0.06576768218340173,NORMAL,0.031882803634072324,0.027711590394325546,0.02702975754653202,NORMAL,0.23670055308614324,0.028318851513707395,0.1468067363013334,NORMAL,0.043157167403863335,0.12731613021395152,0.06558993742584887,NORMAL,0.060490723328505205,0.137638116095025,0.07253602146538504,NORMAL,0.13481318626609318,0.0256,0.03337226796107648,0.06576768218340173,NORMAL,21.589,74.414,1006.515,41.055,54.116,21.295,84.969,1006.489,40.181,52.594,21.291,21.291,92.358,92.358,1005.901,1005.901,40.03,40.03,52.67,52.67,0.0,0.0,21.294,21.294,0.1715,21.292,0.1715,21.291,21.292,21.292,21.292,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:50:00,37.79406,-122.390632,21.1485,68.274,1006.473,39.756,51.825,,68.274,1006.473,39.756,51.825,True,SHORT_TIME_INTERPOLATION,21.1485,0.95,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.2139578591051808,0.17613358490566025,-1.8998225806451998,-0.2771947084917618,-0.5026105823979173,21.294,-0.14550000000000196,21.4417,0.23258751041390574,21.441,21.1485,21.737,0.05409695000053871,-0.29320000000000235,67.827,0.44700000000000273,74.8653,51.329560347328176,68.274,7.353,151.464,2634.723765450005,-6.591300000000004,1006.486,-0.013000000000033651,1006.5004000000001,0.02214271880838591,1006.5,1006.473,1006.529,0.0004902999962272471,-0.02740000000017062,40.143,-0.38700000000000045,40.598800000000004,0.6944052851185906,40.564,39.756,41.511,0.48219870000063103,-0.842800000000004,52.602,-0.7769999999999939,53.3606,1.2058220432542,53.372,51.825,54.874,1.4540067999977337,-1.5355999999999952,300.0,-0.029100000000000393,0.08940000000000055,-0.00260000000000673,-0.0774000000000001,-0.1553999999999988,8,147.41164206338587,24.630875,21.2705,9.409298173880982,-3.482,-0.122,88.5349,-3.482,0.0233,68.24975,68.227,0.43433224609738524,0.024,0.047,0.1886,0.024,0.0256,1008.042,1007.9970000000001,0.6764470204151701,-1.569,-1.524,0.4576,-1.569,0.1868,39.7885,39.819,0.5791449362144651,-0.032,-0.063,0.3354,-0.032,0.0256,52.026875000000004,51.841,0.5867210185185366,-0.202,-0.016,0.3442,-0.202,0.0236,0.034126738170933195,0.13480812745525494,0.06503452915207253,MISSING,0.03265872269393806,0.027722876794025263,0.028107687551393357,NORMAL,0.2378518461925076,0.028072247994908917,0.144008248346345,NORMAL,0.04485667276803868,0.1268115423604604,0.06583820801817081,NORMAL,0.06516596874280524,0.13707874750465024,0.07370905381232888,NORMAL,0.13480812745525494,0.0233,0.034126738170933195,0.06503452915207253,MISSING,21.442,74.865,1006.5,40.599,53.361,21.149,77.465,1006.473,39.791,51.822,21.146,21.146,84.415,84.415,1005.766,1005.766,39.644,39.644,51.88,51.88,0.0,0.0,21.1485,21.1485,0.1706,21.146,0.1706,21.146,21.146,21.146,21.146,VALID,False,NONE,SUCCESS
S001,2026-06-01 21:55:00,37.79406,-122.390632,21.003,68.719,1006.46,39.4,51.046,21.003,68.719,1006.46,39.4,51.046,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.23321605180533758,0.19672723842195497,-1.9047849462365671,-0.2962157794676808,-0.5453497641125751,21.1485,-0.1454999999999984,21.2949,0.23124240528185191,21.294,21.003,21.588,0.05347305000053625,-0.29189999999999827,68.274,0.4449999999999932,87.1385,36.28224160315905,68.719,67.827,151.464,1316.4010557500055,-18.4195,1006.473,-0.012999999999919964,1006.4866,0.021349472972441393,1006.486,1006.46,1006.514,0.00045579999620100554,-0.02659999999991669,39.756,-0.35600000000000165,40.17659999999999,0.6408087078065148,40.143,39.4,41.02,0.41063580000065525,-0.7765999999999948,51.825,-0.7790000000000035,52.595000000000006,1.219867205886622,52.602,51.046,54.13,1.4880759999976343,-1.5490000000000066,300.0,-0.02909999999999968,0.08899999999999864,-0.0025999999999839927,-0.07120000000000033,-0.1558000000000007,8,147.41164206338587,23.501875,21.0345,7.070055070254303,-2.499,-0.032,49.9857,-2.499,0.0231,67.53725,68.595,3.303697052437725,1.182,0.124,10.9144,1.182,0.0238,1008.24825,1007.9839999999999,1.1138014378052905,-1.788,-1.524,1.2406,-1.788,0.0858,39.434375,39.463,0.5761700982720805,-0.034,-0.063,0.332,-0.034,0.0256,38.911874999999995,51.061499999999995,34.415267859473154,12.134,-0.015,1184.4107,12.134,0.023,0.034897649422751614,0.13510774008816684,0.06525212138654629,NORMAL,0.03344927805466616,0.04794852349433816,0.034664302736684895,NORMAL,0.2390069856701233,0.02790900553514208,0.10383989835483055,NORMAL,0.04647621167855401,0.12651381437968853,0.06613888795252948,NORMAL,0.07018891030978583,0.13642750438215054,0.07449685411119913,NORMAL,0.13510774008816684,0.0231,0.034897649422751614,0.06525212138654629,NORMAL,21.295,87.138,1006.487,40.177,52.595,21.005,71.776,1006.462,39.434,51.048,21.0,21.0,77.962,77.962,1005.803,1005.803,39.29,39.29,51.087,51.087,0.0,0.0,21.003,21.003,0.1708,21.001,0.1708,21.0,21.001,21.001,21.001,VALID,False,NONE,SUCCESS
S001,2026-06-01 22:00:00,37.79406,-122.390632,20.859,69.16,1006.448,39.074,50.269,20.859,69.16,1006.448,39.074,50.269,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,False,NONE,,1.0,-0.25227570643642055,0.2171357804459688,-1.9093655913978793,-0.31363395120405596,-0.5879792175044737,21.003,-0.14399999999999835,21.149099999999997,0.23005716680975727,21.1485,20.859,21.441,0.05292630000053248,-0.29009999999999536,68.719,0.4410000000000025,85.0888,37.108191261499194,68.719,67.827,151.464,1377.017858700005,-15.92880000000001,1006.46,-0.012000000000057298,1006.4734000000001,0.020562100966993006,1006.473,1006.448,1006.5,0.0004227999961768147,-0.025400000000104228,39.4,-0.3260000000000005,39.787400000000005,0.5893986766193793,39.756,39.074,40.564,0.3473908000006756,-0.7134000000000071,51.046,-0.777000000000001,51.82280000000001,1.2272826487804411,51.825,50.269,53.372,1.5062226999975357,-1.5538000000000096,300.0,-0.02879999999999967,0.0882000000000005,-0.00240000000001146,-0.0652000000000001,-0.1554000000000002,8,147.41164206338587,20.809874999999998,20.8415,0.2944498198820498,0.049,0.018,0.0867,0.049,0.0244,69.13575,69.113,0.434332246097388,0.024,0.047,0.1886,0.024,0.0256,1008.017,1007.972,0.6764470204151841,-1.569,-1.524,0.4576,-1.569,0.1868,39.377750000000006,39.137,1.0881688091205592,-0.304,-0.063,1.1841,-0.304,0.0243,50.024375,50.26,0.6254561621043349,0.245,0.009,0.3912,0.245,0.0233,0.0356771247634834,0.13487639692430362,0.06588602011437711,NORMAL,0.0342509368953347,0.042855491108779675,0.03380215611190656,NORMAL,0.24007667858911355,0.02766586938133802,0.1444222239307467,NORMAL,0.04800793501685691,0.12626207547075455,0.06591371016897832,NORMAL,0.07555343728372332,0.13576415626505148,0.07572581401369885,NORMAL,0.13487639692430362,0.0244,0.0356771247634834,0.06588602011437711,NORMAL,21.149,85.089,1006.473,39.787,51.823,20.863,69.803,1006.462,39.107,50.277,20.856,20.856,73.378,73.378,1005.922,1005.922,38.968,38.968,50.295,50.295,0.0,0.0,20.859,20.859,0.1714,20.857,0.1714,20.856,20.857,20.857,20.857,VALID,False,NONE,SUCCESS
